,Any calendari,Data,Ajuntament o nucli municipal ,Codi municipal,Codi municipi INE,Pedania,Festiu,lat,lng
16918,2017,14/08/2017,Soriguera,25208000,25208,0,Festa local,,
16919,2018,14/08/2018,Soriguera,25208000,25208,0,Festa local,,
16920,2018,13/02/2018,Soriguera,25208000,25208,0,Festa local,,
16921,2012,14/08/2012,Sorpe,25024006,25024,6,Festa local,,
16922,2012,21/02/2012,Sorpe,25024006,25024,6,Festa local,,
16923,2013,12/02/2013,Sorpe,25024006,25024,6,Festa local,,
16924,2013,16/08/2013,Sorpe,25024006,25024,6,Festa local,,
16925,2014,04/03/2014,Sorpe,25024006,25024,6,Festa local,,
16926,2014,14/08/2014,Sorpe,25024006,25024,6,Festa local,,
16927,2015,14/08/2015,Sorpe,25024006,25024,6,Festa local,,
16928,2015,17/02/2015,Sorpe,25024006,25024,6,Festa local,,
16929,2016,13/08/2016,Sorpe,25024006,25024,6,Festa local,,
16930,2016,09/02/2016,Sorpe,25024006,25024,6,Festa local,,
16931,2017,14/08/2017,Sorpe,25024006,25024,6,Festa local,,
16932,2017,28/02/2017,Sorpe,25024006,25024,6,Festa local,,
16933,2018,14/08/2018,Sorpe,25024006,25024,6,Festa local,,
16934,2018,13/02/2018,Sorpe,25024006,25024,6,Festa local,,
16935,2012,06/08/2012,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16936,2012,08/10/2012,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16937,2013,05/08/2013,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16938,2013,07/10/2013,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16939,2014,04/08/2014,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16940,2014,06/10/2014,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16941,2015,07/10/2015,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16942,2015,05/08/2015,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16943,2016,07/10/2016,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16944,2016,02/08/2016,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16945,2017,09/10/2017,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16946,2017,02/08/2017,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16947,2018,08/10/2018,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16948,2018,02/08/2018,Sorribes de la Vansa,25909007,25909,7,Festa local,,
16949,2012,21/02/2012,Sort,25209000,25209,0,Festa local,,
16950,2012,01/08/2012,Sort,25209000,25209,0,Festa local,,
16951,2013,12/02/2013,Sort,25209000,25209,0,Festa local,,
16952,2013,01/08/2013,Sort,25209000,25209,0,Festa local,,
16953,2014,01/08/2014,Sort,25209000,25209,0,Festa local,,
16954,2014,04/03/2014,Sort,25209000,25209,0,Festa local,,
16955,2015,17/02/2015,Sort,25209000,25209,0,Festa local,,
16956,2015,31/07/2015,Sort,25209000,25209,0,Festa local,,
16957,2016,01/08/2016,Sort,25209000,25209,0,Festa local,,
16958,2016,09/02/2016,Sort,25209000,25209,0,Festa local,,
16959,2017,01/08/2017,Sort,25209000,25209,0,Festa local,,
16960,2017,28/02/2017,Sort,25209000,25209,0,Festa local,,
16961,2018,01/08/2018,Sort,25209000,25209,0,Festa local,,
16962,2018,13/02/2018,Sort,25209000,25209,0,Festa local,,
16963,2012,20/01/2012,Soses,25210000,25210,0,Festa local,,
16964,2012,05/09/2012,Soses,25210000,25210,0,Festa local,,
16965,2013,08/05/2013,Soses,25210000,25210,0,Festa local,,
16966,2013,05/09/2013,Soses,25210000,25210,0,Festa local,,
16967,2014,08/05/2014,Soses,25210000,25210,0,Festa local,,
16968,2014,05/09/2014,Soses,25210000,25210,0,Festa local,,
16969,2015,20/01/2015,Soses,25210000,25210,0,Festa local,,
16970,2015,08/05/2015,Soses,25210000,25210,0,Festa local,,
16971,2016,20/01/2016,Soses,25210000,25210,0,Festa local,,
16972,2016,05/09/2016,Soses,25210000,25210,0,Festa local,,
16973,2017,05/09/2017,Soses,25210000,25210,0,Festa local,,
16974,2017,08/05/2017,Soses,25210000,25210,0,Festa local,,
16975,2018,05/09/2018,Soses,25210000,25210,0,Festa local,,
16976,2018,08/05/2018,Soses,25210000,25210,0,Festa local,,
16977,2012,02/02/2012,Sossís,25161010,25161,10,Festa local,,
16978,2012,08/09/2012,Sossís,25161010,25161,10,Festa local,,
16979,2013,01/02/2013,Sossís,25161010,25161,10,Festa local,,
16980,2013,24/08/2013,Sossís,25161010,25161,10,Festa local,,
16981,2014,23/08/2014,Sossís,25161010,25161,10,Festa local,,
16982,2014,01/02/2014,Sossís,25161010,25161,10,Festa local,,
16983,2015,24/08/2015,Sossís,25161010,25161,10,Festa local,,
16984,2015,02/02/2015,Sossís,25161010,25161,10,Festa local,,
16985,2016,02/02/2016,Sossís,25161010,25161,10,Festa local,,
16986,2016,24/08/2016,Sossís,25161010,25161,10,Festa local,,
16987,2017,02/02/2017,Sossís,25161010,25161,10,Festa local,,
16988,2017,24/08/2017,Sossís,25161010,25161,10,Festa local,,
16989,2018,02/02/2018,Sossís,25161010,25161,10,Festa local,,
16990,2018,24/08/2018,Sossís,25161010,25161,10,Festa local,,
16991,2012,14/08/2012,Su,25186004,25186,4,Festa local,,
16992,2012,16/08/2012,Su,25186004,25186,4,Festa local,,
16993,2013,16/08/2013,Su,25186004,25186,4,Festa local,,
16994,2013,14/08/2013,Su,25186004,25186,4,Festa local,,
16995,2014,16/08/2014,Su,25186004,25186,4,Festa local,,
16996,2014,14/08/2014,Su,25186004,25186,4,Festa local,,
16997,2015,17/08/2015,Su,25186004,25186,4,Festa local,,
16998,2015,14/08/2015,Su,25186004,25186,4,Festa local,,
16999,2016,17/08/2016,Su,25186004,25186,4,Festa local,,
17000,2016,16/08/2016,Su,25186004,25186,4,Festa local,,
17001,2017,16/08/2017,Su,25186004,25186,4,Festa local,,
17002,2017,17/08/2017,Su,25186004,25186,4,Festa local,,
17003,2018,14/08/2018,Su,25186004,25186,4,Festa local,,
17004,2018,13/08/2018,Su,25186004,25186,4,Festa local,,
17005,2012,11/05/2012,Sucs,25120002,25120,2,Festa local,,
17006,2012,14/08/2012,Sucs,25120002,25120,2,Festa local,,
17007,2013,16/08/2013,Sucs,25120002,25120,2,Festa local,,
17008,2013,15/05/2013,Sucs,25120002,25120,2,Festa local,,
17009,2014,15/05/2014,Sucs,25120002,25120,2,Festa local,,
17010,2014,16/08/2014,Sucs,25120002,25120,2,Festa local,,
17011,2015,14/08/2015,Sucs,25120002,25120,2,Festa local,,
17012,2015,15/05/2015,Sucs,25120002,25120,2,Festa local,,
17013,2016,12/08/2016,Sucs,25120002,25120,2,Festa local,,
17014,2016,13/05/2016,Sucs,25120002,25120,2,Festa local,,
17015,2017,14/08/2017,Sucs,25120002,25120,2,Festa local,,
17016,2017,15/05/2017,Sucs,25120002,25120,2,Festa local,,
17017,2018,17/08/2018,Sucs,25120002,25120,2,Festa local,,
17018,2018,15/05/2018,Sucs,25120002,25120,2,Festa local,,
17019,2012,05/10/2012,Sudanell,25211000,25211,0,Festa local,,
17020,2012,08/10/2012,Sudanell,25211000,25211,0,Festa local,,
17021,2013,04/10/2013,Sudanell,25211000,25211,0,Festa local,,
17022,2013,07/10/2013,Sudanell,25211000,25211,0,Festa local,,
17023,2014,06/10/2014,Sudanell,25211000,25211,0,Festa local,,
17024,2014,03/10/2014,Sudanell,25211000,25211,0,Festa local,,
17025,2015,02/10/2015,Sudanell,25211000,25211,0,Festa local,,
17026,2015,05/10/2015,Sudanell,25211000,25211,0,Festa local,,
17027,2016,30/09/2016,Sudanell,25211000,25211,0,Festa local,,
17028,2016,03/10/2016,Sudanell,25211000,25211,0,Festa local,,
17029,2017,29/09/2017,Sudanell,25211000,25211,0,Festa local,,
17030,2017,02/10/2017,Sudanell,25211000,25211,0,Festa local,,
17031,2018,08/10/2018,Sudanell,25211000,25211,0,Festa local,,
17032,2018,05/10/2018,Sudanell,25211000,25211,0,Festa local,,
17033,2012,26/04/2012,Sunyer,25212000,25212,0,Festa local,,
17034,2012,13/12/2012,Sunyer,25212000,25212,0,Festa local,,
17035,2013,13/12/2013,Sunyer,25212000,25212,0,Festa local,,
17036,2013,26/04/2013,Sunyer,25212000,25212,0,Festa local,,
17037,2014,13/12/2014,Sunyer,25212000,25212,0,Festa local,,
17038,2014,26/04/2014,Sunyer,25212000,25212,0,Festa local,,
17039,2015,19/03/2015,Sunyer,25212000,25212,0,Festa local,,
17040,2015,08/09/2015,Sunyer,25212000,25212,0,Festa local,,
17041,2016,13/12/2016,Sunyer,25212000,25212,0,Festa local,,
17042,2016,26/04/2016,Sunyer,25212000,25212,0,Festa local,,
17043,2017,26/04/2017,Sunyer,25212000,25212,0,Festa local,,
17044,2017,13/12/2017,Sunyer,25212000,25212,0,Festa local,,
17045,2018,26/04/2018,Sunyer,25212000,25212,0,Festa local,,
17046,2018,13/12/2018,Sunyer,25212000,25212,0,Festa local,,
17047,2012,16/07/2012,Súria,8274000,8274,0,Festa local,,
17048,2012,20/01/2012,Súria,8274000,8274,0,Festa local,,
17049,2013,15/07/2013,Súria,8274000,8274,0,Festa local,,
17050,2013,20/05/2013,Súria,8274000,8274,0,Festa local,,
17051,2014,20/01/2014,Súria,8274000,8274,0,Festa local,,
17052,2014,14/07/2014,Súria,8274000,8274,0,Festa local,,
17053,2015,20/01/2015,Súria,8274000,8274,0,Festa local,,
17054,2015,13/07/2015,Súria,8274000,8274,0,Festa local,,
17055,2016,20/01/2016,Súria,8274000,8274,0,Festa local,,
17056,2016,11/07/2016,Súria,8274000,8274,0,Festa local,,
17057,2017,17/07/2017,Súria,8274000,8274,0,Festa local,,
17058,2017,20/01/2017,Súria,8274000,8274,0,Festa local,,
17059,2018,20/01/2018,Súria,8274000,8274,0,Festa local,,
17060,2018,16/07/2018,Súria,8274000,8274,0,Festa local,,
17061,2012,10/08/2012,Surri,25901008,25901,8,Festa local,,
17062,2012,31/12/2012,Surri,25901008,25901,8,Festa local,,
17063,2013,10/08/2013,Surri,25901008,25901,8,Festa local,,
17064,2013,31/12/2013,Surri,25901008,25901,8,Festa local,,
17065,2014,31/12/2014,Surri,25901008,25901,8,Festa local,,
17066,2014,11/08/2014,Surri,25901008,25901,8,Festa local,,
17067,2015,31/12/2015,Surri,25901008,25901,8,Festa local,,
17068,2015,10/08/2015,Surri,25901008,25901,8,Festa local,,
17069,2016,10/08/2016,Surri,25901008,25901,8,Festa local,,
17070,2016,31/12/2016,Surri,25901008,25901,8,Festa local,,
17071,2017,10/08/2017,Surri,25901008,25901,8,Festa local,,
17072,2017,30/12/2017,Surri,25901008,25901,8,Festa local,,
17073,2018,10/08/2018,Surri,25901008,25901,8,Festa local,,
17074,2018,29/12/2018,Surri,25901008,25901,8,Festa local,,
17075,2012,08/10/2012,Susqueda,17194000,17194,0,Festa local,,
17076,2012,23/01/2012,Susqueda,17194000,17194,0,Festa local,,
17077,2013,07/10/2013,Susqueda,17194000,17194,0,Festa local,,
17078,2013,22/01/2013,Susqueda,17194000,17194,0,Festa local,,
17079,2014,22/01/2014,Susqueda,17194000,17194,0,Festa local,,
17080,2014,06/10/2014,Susqueda,17194000,17194,0,Festa local,,
17081,2015,05/10/2015,Susqueda,17194000,17194,0,Festa local,,
17082,2015,22/01/2015,Susqueda,17194000,17194,0,Festa local,,
17083,2016,03/10/2016,Susqueda,17194000,17194,0,Festa local,,
17084,2016,22/01/2016,Susqueda,17194000,17194,0,Festa local,,
17085,2017,09/10/2017,Susqueda,17194000,17194,0,Festa local,,
17086,2017,23/01/2017,Susqueda,17194000,17194,0,Festa local,,
17087,2018,22/01/2018,Susqueda,17194000,17194,0,Festa local,,
17088,2018,08/10/2018,Susqueda,17194000,17194,0,Festa local,,
17089,2012,10/09/2012,Tagamanent,8276000,8276,0,Festa local,,
17090,2012,07/12/2012,Tagamanent,8276000,8276,0,Festa local,,
17091,2013,20/05/2013,Tagamanent,8276000,8276,0,Festa local,,
17092,2013,23/04/2013,Tagamanent,8276000,8276,0,Festa local,,
17093,2014,12/09/2014,Tagamanent,8276000,8276,0,Festa local,,
17094,2014,09/06/2014,Tagamanent,8276000,8276,0,Festa local,,
17095,2015,05/01/2015,Tagamanent,8276000,8276,0,Festa local,,
17096,2015,07/12/2015,Tagamanent,8276000,8276,0,Festa local,,
17097,2016,07/12/2016,Tagamanent,8276000,8276,0,Festa local,,
17098,2016,31/10/2016,Tagamanent,8276000,8276,0,Festa local,,
17099,2017,07/12/2017,Tagamanent,8276000,8276,0,Festa local,,
17100,2017,13/04/2017,Tagamanent,8276000,8276,0,Festa local,,
17101,2018,29/03/2018,Tagamanent,8276000,8276,0,Festa local,,
17102,2018,07/12/2018,Tagamanent,8276000,8276,0,Festa local,,
17103,2012,16/08/2012,Talamanca,8277000,8277,0,Festa local,,
17104,2012,05/04/2012,Talamanca,8277000,8277,0,Festa local,,
17105,2013,28/03/2013,Talamanca,8277000,8277,0,Festa local,,
17106,2013,13/08/2013,Talamanca,8277000,8277,0,Festa local,,
17107,2014,13/08/2014,Talamanca,8277000,8277,0,Festa local,,
17108,2014,17/04/2014,Talamanca,8277000,8277,0,Festa local,,
17109,2015,02/04/2015,Talamanca,8277000,8277,0,Festa local,,
17110,2015,13/08/2015,Talamanca,8277000,8277,0,Festa local,,
17111,2016,16/08/2016,Talamanca,8277000,8277,0,Festa local,,
17112,2016,24/03/2016,Talamanca,8277000,8277,0,Festa local,,
17113,2017,14/08/2017,Talamanca,8277000,8277,0,Festa local,,
17114,2017,13/04/2017,Talamanca,8277000,8277,0,Festa local,,
17115,2018,29/03/2018,Talamanca,8277000,8277,0,Festa local,,
17116,2018,13/08/2018,Talamanca,8277000,8277,0,Festa local,,
17117,2012,10/09/2012,Talarn,25215000,25215,0,Festa local,,
17118,2012,02/11/2012,Talarn,25215000,25215,0,Festa local,,
17119,2013,11/01/2013,Talarn,25215000,25215,0,Festa local,,
17120,2013,11/11/2013,Talarn,25215000,25215,0,Festa local,,
17121,2014,11/11/2014,Talarn,25215000,25215,0,Festa local,,
17122,2014,11/01/2014,Talarn,25215000,25215,0,Festa local,,
17123,2015,11/11/2015,Talarn,25215000,25215,0,Festa local,,
17124,2015,15/05/2015,Talarn,25215000,25215,0,Festa local,,
17125,2016,11/11/2016,Talarn,25215000,25215,0,Festa local,,
17126,2016,11/01/2016,Talarn,25215000,25215,0,Festa local,,
17127,2017,07/12/2017,Talarn,25215000,25215,0,Festa local,,
17128,2017,11/01/2017,Talarn,25215000,25215,0,Festa local,,
17129,2018,11/01/2018,Talarn,25215000,25215,0,Festa local,,
17130,2018,10/09/2018,Talarn,25215000,25215,0,Festa local,,
17131,2012,24/05/2012,Talavera,25216000,25216,0,Festa local,,
17132,2012,25/05/2012,Talavera,25216000,25216,0,Festa local,,
17133,2013,24/05/2013,Talavera,25216000,25216,0,Festa local,,
17134,2013,25/05/2013,Talavera,25216000,25216,0,Festa local,,
17135,2014,29/04/2014,Talavera,25216000,25216,0,Festa local,,
17136,2014,26/08/2014,Talavera,25216000,25216,0,Festa local,,
17137,2015,01/06/2015,Talavera,25216000,25216,0,Festa local,,
17138,2015,29/05/2015,Talavera,25216000,25216,0,Festa local,,
17139,2016,30/05/2016,Talavera,25216000,25216,0,Festa local,,
17140,2016,27/05/2016,Talavera,25216000,25216,0,Festa local,,
17141,2017,29/05/2017,Talavera,25216000,25216,0,Festa local,,
17142,2017,26/05/2017,Talavera,25216000,25216,0,Festa local,,
17143,2018,28/05/2018,Talavera,25216000,25216,0,Festa local,,
17144,2018,25/05/2018,Talavera,25216000,25216,0,Festa local,,
17145,2012,22/06/2012,"Tallada d'Empordà, la",17195000,17195,0,Festa local,,
17146,2012,16/10/2012,"Tallada d'Empordà, la",17195000,17195,0,Festa local,,
17147,2013,16/10/2013,"Tallada d'Empordà, la",17195000,17195,0,Festa local,,
17148,2013,28/06/2013,"Tallada d'Empordà, la",17195000,17195,0,Festa local,,
17149,2014,17/04/2014,"Tallada d'Empordà, la",17195000,17195,0,Festa local,,
17150,2014,23/06/2014,"Tallada d'Empordà, la",17195000,17195,0,Festa local,,
17151,2015,25/05/2015,"Tallada d'Empordà, la",17195000,17195,0,Festa local,,
17152,2015,02/04/2015,"Tallada d'Empordà, la",17195000,17195,0,Festa local,,
17153,2016,24/03/2016,"Tallada d'Empordà, la",17195000,17195,0,Festa local,,
17154,2016,31/10/2016,"Tallada d'Empordà, la",17195000,17195,0,Festa local,,
17155,2017,23/06/2017,"Tallada d'Empordà, la",17195000,17195,0,Festa local,,
17156,2017,13/04/2017,"Tallada d'Empordà, la",17195000,17195,0,Festa local,,
17157,2012,01/09/2012,"Talladell, el",25217001,25217,1,Festa local,,
17158,2012,15/09/2012,"Talladell, el",25217001,25217,1,Festa local,,
17159,2013,14/09/2013,"Talladell, el",25217001,25217,1,Festa local,,
17160,2013,31/08/2013,"Talladell, el",25217001,25217,1,Festa local,,
17161,2014,06/09/2014,"Talladell, el",25217001,25217,1,Festa local,,
17162,2014,20/09/2014,"Talladell, el",25217001,25217,1,Festa local,,
17163,2015,13/06/2015,"Talladell, el",25217001,25217,1,Festa local,,
17164,2015,05/09/2015,"Talladell, el",25217001,25217,1,Festa local,,
17165,2016,03/09/2016,"Talladell, el",25217001,25217,1,Festa local,,
17166,2016,13/06/2016,"Talladell, el",25217001,25217,1,Festa local,,
17167,2017,02/09/2017,"Talladell, el",25217001,25217,1,Festa local,,
17168,2017,16/09/2017,"Talladell, el",25217001,25217,1,Festa local,,
17169,2012,15/05/2012,Talteüll,25132002,25132,2,Festa local,,
17170,2012,14/08/2012,Talteüll,25132002,25132,2,Festa local,,
17171,2013,06/08/2013,Talteüll,25132002,25132,2,Festa local,,
17172,2013,15/05/2013,Talteüll,25132002,25132,2,Festa local,,
17173,2014,15/05/2014,Talteüll,25132002,25132,2,Festa local,,
17174,2014,14/08/2014,Talteüll,25132002,25132,2,Festa local,,
17175,2015,14/08/2015,Talteüll,25132002,25132,2,Festa local,,
17176,2015,15/05/2015,Talteüll,25132002,25132,2,Festa local,,
17177,2016,13/08/2016,Talteüll,25132002,25132,2,Festa local,,
17178,2016,14/05/2016,Talteüll,25132002,25132,2,Festa local,,
17179,2017,14/08/2017,Talteüll,25132002,25132,2,Festa local,,
17180,2017,15/05/2017,Talteüll,25132002,25132,2,Festa local,,
17181,2018,15/05/2018,Talteüll,25132002,25132,2,Festa local,,
17182,2018,14/08/2018,Talteüll,25132002,25132,2,Festa local,,
17183,2012,20/01/2012,Taradell,8278000,8278,0,Festa local,,
17184,2012,25/08/2012,Taradell,8278000,8278,0,Festa local,,
17185,2013,20/05/2013,Taradell,8278000,8278,0,Festa local,,
17186,2013,26/08/2013,Taradell,8278000,8278,0,Festa local,,
17187,2014,25/08/2014,Taradell,8278000,8278,0,Festa local,,
17188,2014,20/01/2014,Taradell,8278000,8278,0,Festa local,,
17189,2015,20/01/2015,Taradell,8278000,8278,0,Festa local,,
17190,2015,25/08/2015,Taradell,8278000,8278,0,Festa local,,
17191,2016,20/01/2016,Taradell,8278000,8278,0,Festa local,,
17192,2016,25/08/2016,Taradell,8278000,8278,0,Festa local,,
17193,2017,20/01/2017,Taradell,8278000,8278,0,Festa local,,
17194,2017,25/08/2017,Taradell,8278000,8278,0,Festa local,,
17195,2018,20/01/2018,Taradell,8278000,8278,0,Festa local,,
17196,2018,25/08/2018,Taradell,8278000,8278,0,Festa local,,
17197,2012,29/06/2012,Taravaus,17228001,17228,1,Festa local,,
17198,2012,03/05/2012,Taravaus,17228001,17228,1,Festa local,,
17199,2013,29/06/2013,Taravaus,17228001,17228,1,Festa local,,
17200,2013,03/05/2013,Taravaus,17228001,17228,1,Festa local,,
17201,2015,14/08/2015,Taravaus,17228001,17228,1,Festa local,,
17202,2015,30/04/2015,Taravaus,17228001,17228,1,Festa local,,
17203,2016,12/08/2016,Taravaus,17228001,17228,1,Festa local,,
17204,2016,03/05/2016,Taravaus,17228001,17228,1,Festa local,,
17205,2017,29/06/2017,Taravaus,17228001,17228,1,Festa local,,
17206,2017,03/05/2017,Taravaus,17228001,17228,1,Festa local,,
17207,2018,03/05/2018,Taravaus,17228001,17228,1,Festa local,,
17208,2018,29/06/2018,Taravaus,17228001,17228,1,Festa local,,
17209,2012,24/09/2012,Tarragona,43148000,43148,0,Festa local,,
17210,2012,28/05/2012,Tarragona,43148000,43148,0,Festa local,,
17211,2013,19/08/2013,Tarragona,43148000,43148,0,Festa local,,
17212,2013,23/09/2013,Tarragona,43148000,43148,0,Festa local,,
17213,2014,23/09/2014,Tarragona,43148000,43148,0,Festa local,,
17214,2014,19/08/2014,Tarragona,43148000,43148,0,Festa local,,
17215,2015,23/09/2015,Tarragona,43148000,43148,0,Festa local,,
17216,2015,19/08/2015,Tarragona,43148000,43148,0,Festa local,,
17217,2016,19/08/2016,Tarragona,43148000,43148,0,Festa local,,
17218,2016,23/09/2016,Tarragona,43148000,43148,0,Festa local,,
17219,2017,23/09/2017,Tarragona,43148000,43148,0,Festa local,,
17220,2017,19/08/2017,Tarragona,43148000,43148,0,Festa local,,
17221,2018,20/08/2018,Tarragona,43148000,43148,0,Festa local,,
17222,2018,24/09/2018,Tarragona,43148000,43148,0,Festa local,,
17223,2012,10/09/2012,Tàrrega,25217000,25217,0,Festa local,,
17224,2012,14/05/2012,Tàrrega,25217000,25217,0,Festa local,,
17225,2013,14/05/2013,Tàrrega,25217000,25217,0,Festa local,,
17226,2013,06/09/2013,Tàrrega,25217000,25217,0,Festa local,,
17227,2014,12/09/2014,Tàrrega,25217000,25217,0,Festa local,,
17228,2014,14/05/2014,Tàrrega,25217000,25217,0,Festa local,,
17229,2015,10/09/2015,Tàrrega,25217000,25217,0,Festa local,,
17230,2015,14/05/2015,Tàrrega,25217000,25217,0,Festa local,,
17231,2016,13/05/2016,Tàrrega,25217000,25217,0,Festa local,,
17232,2016,09/09/2016,Tàrrega,25217000,25217,0,Festa local,,
17233,2017,08/09/2017,Tàrrega,25217000,25217,0,Festa local,,
17234,2017,12/05/2017,Tàrrega,25217000,25217,0,Festa local,,
