Provincia;Municipio;INE;Núcleo;INE Extendido;Fecha fiesta;Nombre fiesta
Ávila;SAN PEDRO DEL ARROYO;52200;;;2020-09-25;
Zamora;MORERUELA DE LOS INFANZONES;491320;;;2021-03-19;San José
Ávila;SANCHORREJA;52050;;;2020-08-17;
Zamora;MUELAS DE LOS CABALLEROS;491340;;;2021-06-03;Corpus Christi
Ávila;SANTA CRUZ DE PINARES;52222;;;2020-09-13;
Zamora;MUELAS DE LOS CABALLEROS;491340;GRAMEDO;49134000201;2021-07-26;Santa Ana
Ávila;SANTA CRUZ DEL VALLE;52217;;;2020-09-14;
Zamora;MUELAS DEL PAN;491350;;;2021-04-05;Cristo de San Esteban
Ávila;SANTA MARÍA DEL BERROCAL;52256;;;2020-04-30;Santo Cristo
Zamora;NAVIANOS DE VALVERDE;491370;;;2021-09-20;Romería de la Virgen del Carmen
Ávila;SANTA MARÍA DEL BERROCAL;52256;;;2020-07-10;San Cristóbal
Zamora;PALACIOS DE SANABRIA;491430;REMESAL;49143000301;2021-08-10;San Mamés
Ávila;SANTA MARÍA DEL CUBILLO;59029;;;2020-09-08;
Zamora;PALACIOS DE SANABRIA;491430;VIME DE SANABRIA;49143000401;2021-11-11;San Martino
Ávila;SANTA MARÍA DEL CUBILLO;59029;;;2020-09-21;
Zamora;PALACIOS DE SANABRIA;491430;VIME DE SANABRIA;49143000401;2021-12-14;Santa Lucía
Ávila;SANTIAGO DEL TORMES;59040;ALISEDA DE TORMES (LA);5904000100;2020-07-20;
Zamora;PALACIOS DEL PAN;491420;;;2021-12-09;Santa Eulalia
Ávila;SANTIAGO DEL TORMES;59040;ALISEDA DE TORMES (LA);5904000100;2020-07-25;
Zamora;PEGO (EL);491460;;;2021-11-23;San Clemente
Ávila;SANTIAGO DEL TORMES;59040;HORCAJO DE LA RIBERA;5904000300;2020-07-25;
Zamora;PELEAGONZALO;491470;;;2021-09-27;San Miguel Arcángel
Ávila;SANTIAGO DEL TORMES;59040;NAVASEQUILLA;5904000600;2020-07-28;
Zamora;PELEAS DE ABAJO;491480;;;2021-07-16;Nuestra Señora del Carmen
Ávila;SANTO DOMINGO DE LAS POSADAS;52294;;;2020-09-20;Tercer domingo de septiembre
Zamora;PEÑAUSENDE;491490;FIGUERUELA DE SAYAGO;49149000101;2021-08-14;Ofertorio
Ávila;SANTO TOMÉ DE ZABARCOS;52308;;;2020-05-02;
Zamora;PERDIGÓN (EL);491510;;;2021-02-03;San Blas
Ávila;SANTO TOMÉ DE ZABARCOS;52308;;;2020-07-04;
Zamora;PERDIGÓN (EL);491510;SAN MARCIAL;49151000201;2021-05-15;San Isidro
Ávila;SIGERES;52341;;;2020-09-14;
Zamora;PERDIGÓN (EL);491510;TARDOBISPO;49151000301;2021-08-05;San Salvador
Ávila;SINLABAJOS;52354;;;2020-06-26;San Pelayo
Zamora;PERERUELA;491520;;;2021-09-16;Santa Eufemia
Ávila;SOLANA DE ÁVILA;52367;;;2020-06-24;
Zamora;PERERUELA;491520;;;2021-09-17;Santa Eufemia
Ávila;SOLOSANCHO;52389;;;2020-05-06;
Zamora;PÍAS;491540;;;2021-08-04;San Juan
Ávila;SOTALBO;52392;;;2020-05-25;Fiesta de Las Mujeres
Zamora;PÍAS;491540;VILLANUEVA DE LA SIERRA;49154000301;2021-08-06;San Salvador
Ávila;SOTILLO DE LA ADRADA;52406;;;2020-09-08;
Zamora;PIÑERO (EL);491580;;;2021-07-23;La Magdalena
Ávila;TORNADIZOS DE ÁVILA;52452;;;2020-09-28;San Miguel
Zamora;POBLADURA DE VALDERADUEY;491600;;;2021-05-10;San Gregorio
Ávila;TORNADIZOS DE ÁVILA;52452;;;2020-09-29;San Miguel
Zamora;PUEBLA DE SANABRIA;491660;;;2021-09-09;Las Victorias
Ávila;TORRE (LA);52471;TORRE (LA);5247000000;2020-08-17;San Roque
Zamora;PUEBLA DE SANABRIA;491660;ROBLEDO;49166000301;2021-08-25;San Bartolo
Ávila;TORRE (LA);52471;BALBARDA;5247000100;2020-08-15;Asunción de la Virgen
Zamora;PUEBLA DE SANABRIA;491660;UNGILDE;49166000401;2021-08-09;San Lorenzo
Ávila;TORRE (LA);52471;BLACHA;5247000200;2020-06-24;San Juan Bautista
Zamora;PUEBLICA DE VALVERDE;491670;BERCIANOS DE VALVERDE;49167000101;2021-10-02;Virgen del Rosario
Ávila;TORRE (LA);52471;GUAREÑA;5247000300;2020-08-28;La Cruz
Zamora;QUINTANILLA DE URZ;491700;;;2021-05-14;San Isidro
Ávila;VALDECASA;52525;;;2020-10-15;
Zamora;QUINTANILLA DEL MONTE;491680;;;2021-04-26;San Marcos
Ávila;VEGA DE SANTA MARÍA;52531;;;2020-06-10;
Zamora;QUIRUELAS DE VIDRIALES;491710;;;2021-05-17;La Novena
Ávila;VELAYOS;52546;;;2020-10-13;
Zamora;RABANALES;491720;FRADELLOS;49172000101;2021-05-13;Virgen de Fátima
Ávila;VILLAFLOR;52562;;;2020-02-03;
Zamora;RABANALES;491720;GRISUELA;49172000201;2021-07-22;Santa María Magdalena
Ávila;VILLAFRANCA DE LA SIERRA;52578;;;2020-08-16;San Roque
Zamora;RABANALES;491720;GRISUELA;49172000201;2021-08-06;San Ciriaco
Ávila;VILLANUEVA DE ÁVILA;59053;;;2020-05-02;
Zamora;RABANALES;491720;MATELLANES;49172000301;2021-06-29;San Pedro
Ávila;VILLANUEVA DE ÁVILA;59053;;;2020-08-17;
Zamora;RABANALES;491720;MELLANES;49172000401;2021-01-18;San Antonio
Ávila;VILLANUEVA DEL CAMPILLO;52601;;;2020-09-28;
Zamora;RABANALES;491720;UFONES;49172000601;2021-12-09;Santa Eulalia
Ávila;VILLAREJO DEL VALLE;52623;;;2020-09-08;
Zamora;RÁBANO DE ALISTE;491730;;;2021-07-22;La Magdalena
Ávila;VIÑEGRA DE MORAÑA;52644;;;2020-08-08;
Zamora;RIOFRÍO DE ALISTE;491760;;;2021-06-29;San Pedro
Ávila;ZAPARDIEL DE LA RIBERA;52676;ANGOSTURA (LA);5267000100;2020-08-14;Ntra. Sra. De la Asunción
Zamora;RIOFRÍO DE ALISTE;491760;;;2021-08-20;Fiesta Patronal
Burgos;ADRADA DE HAZA;90032;;;2020-05-15;
Zamora;RIOFRÍO DE ALISTE;491760;SARRACÍN DE ALISTE;49176000401;2021-06-11;San Antonio
Burgos;ARANDA DE DUERO;90183;;;2020-09-15;
Zamora;RIOFRÍO DE ALISTE;491760;SARRACÍN DE ALISTE;49176000401;2021-09-29;San Miguel Arcángel
Burgos;BRAZACORTA;90559;;;2020-06-26;
Zamora;RIONEGRO DEL PUENTE;491770;;;2021-04-27;Martes de Pascua
Burgos;CASTRILLO DE LA VEGA;90853;;;2020-05-15;
Zamora;RIONEGRO DEL PUENTE;491770;SANTA EULALIA DEL RÍO NEGRO;49177000201;2021-08-07;San Mamés
Burgos;CIRUELOS DE CERVERA;91059;;;2020-01-20;San Sebastían
Zamora;ROALES;491780;;;2021-01-20;San Sebastián
Burgos;FUENTEMOLINOS;91391;;;2020-08-24;San Bartolomé
Zamora;ROBLEDA-CERVANTES;491790;ROBLEDA;49179000401;2021-07-26;Santa Ana
Burgos;HONTORIA DE VALDEARADOS;91643;;;2020-06-13;San Antonio
Zamora;ROSINOS DE LA REQUEJADA;491810;ANTA DE RIOCONEJOS;49181000101;2021-09-15;Santo Cristo
Burgos;HORRA (LA);91681;;;2020-08-21;
Zamora;ROSINOS DE LA REQUEJADA;491810;CARBAJALINOS;49181000201;2021-02-02;Virgen de las Candelas
Burgos;MORADILLO DE ROA;92289;;;2020-05-15;
Zamora;ROSINOS DE LA REQUEJADA;491810;DONEY DE LA REQUEJADA;49181000301;2021-08-12;Virgen de las Angustias
Burgos;OQUILLAS;92390;;;2020-09-16;
Zamora;ROSINOS DE LA REQUEJADA;491810;ESCUREDO;49181000401;2021-09-07;Virgen de la Aparecida
Burgos;PEÑARANDA DE DUERO;92616;;;2020-09-08;
Zamora;ROSINOS DE LA REQUEJADA;491810;ESCUREDO;49181000401;2021-09-08;Virgen de la Aparecida
Burgos;PINILLA TRASMONTE;92707;;;2020-07-06;
Zamora;ROSINOS DE LA REQUEJADA;491810;GUSANDANOS;49181000501;2021-04-26;San Marcos
Burgos;QUEMADA;92791;;;2020-06-18;
Zamora;ROSINOS DE LA REQUEJADA;491810;MONTERRUBIO;49181000601;2021-07-05;Virgen de la Consolación
Burgos;SANTA CRUZ DE LA SALCEDA;93459;;;2020-07-10;
Zamora;ROSINOS DE LA REQUEJADA;491810;RIONEGRITO;49181000701;2021-05-13;Virgen de Fátima
Burgos;SANTA MARÍA DEL MERCADILLO;93522;;;2020-08-10;
Zamora;ROSINOS DE LA REQUEJADA;491810;SANTIAGO DE LA REQUEJADA;49181000901;2021-07-26;Santiago Apóstol
Burgos;TERRADILLOS DE ESGUEVA;93804;;;2020-11-30;San Andrés
Zamora;ROSINOS DE LA REQUEJADA;491810;VILLAREJO DE LA SIERRA;49181001001;2021-05-13;Fátima
Burgos;TORREGALINDO;93879;;;2020-06-24;
Zamora;SALCE;491830;;;2021-05-07;San Miguel
Burgos;VALDEANDE;94038;;;2020-08-14;
Zamora;SAN AGUSTÍN DEL POZO;491850;;;2021-08-27;San Agustín
Burgos;VID Y BARRIOS (LA);94213;;;2020-08-27;
Zamora;SAN CRISTÓBAL DE ENTREVIÑAS;491870;;;2021-05-31;La Trinidad
Burgos;VILLALBILLA DE GUMIEL;94402;;;2020-01-02;
Zamora;SAN CRISTÓBAL DE ENTREVIÑAS;491870;;;2021-07-12;San Cristóbal
Burgos;VILLATUELDA;94640;;;2020-08-03;San Mamés
Zamora;SAN CRISTÓBAL DE ENTREVIÑAS;491870;SAN MIGUEL DEL ESLA;49187000201;2021-09-30;San Miguel
Burgos;ZAZUAR;94831;;;2020-07-02;
Zamora;SAN CRISTÓBAL DE ENTREVIÑAS;491870;SANTA COLOMBA DE LAS CARABIAS;49187000301;2021-06-24;San Juan
Burgos;ZAZUAR;94831;;;2020-11-30;
Zamora;SAN ESTEBAN DEL MOLAR;491880;;;2021-02-02;Las Candelas
Burgos;BELORADO;90487;;;2020-01-25;Virgen de Belén
Zamora;SAN JUSTO;491890;BARRIO DE RÁBANO;49189000101;2021-01-28;San Tirso
Burgos;BELORADO;90487;;;2020-08-26;San Vitores
Zamora;SAN JUSTO;491890;COSO;49189000201;2021-06-14;San Antonio
Burgos;CANTABRANA;90682;;;2020-08-17;San Roque
Zamora;SAN JUSTO;491890;COSO;49189000201;2021-09-08;La Alcobilla
Burgos;CEREZO DE RÍO TIRÓN;90986;;;2020-08-26;San Vitores
Zamora;SAN JUSTO;491890;RÁBANO DE SANABRIA;49189000301;2021-09-08;La Alcobilla
Burgos;FUENTEBUREBA;91353;;;2020-11-11;San Martín
Zamora;SAN JUSTO;491890;ROZAS;49189000401;2021-09-08;La Alcobilla
Burgos;POZA DE LA SAL;92729;;;2020-09-28;
Zamora;SAN MARTÍN DE VALDERADUEY;491900;;;2021-09-18;El Cristo del Coro
Burgos;QUINTANAÉLEZ;92833;;;2020-05-15;San Isidro
Zamora;SAN MIGUEL DE LA RIBERA;491910;;;2021-09-29;San Miguel Arcángel
Burgos;SALAS DE BUREBA;93291;;;2020-01-17;San Antón
Zamora;SAN MIGUEL DEL VALLE;491920;;;2021-09-27;Cristo de las Aguas
Burgos;VALLARTA DE BUREBA;94081;;;2020-05-15;San Isidro
Zamora;SAN PEDRO DE CEQUE;491930;;;2021-02-16;Carnaval
Burgos;VILLAESCUSA LA SOMBRÍA;94290;;;2020-05-15;San Isidro
Zamora;SAN PEDRO DE LA NAVE-ALMENDRA;491940;;;2021-05-07;Fiesta Local
Burgos;VILLAESCUSA LA SOMBRÍA;94290;;;2020-09-29;San Miguel
Zamora;SAN PEDRO DE LA NAVE-ALMENDRA;491940;;;2021-09-24;Virgen del Rosario
Burgos;ARCOS;90238;;;2020-06-19;
Zamora;SAN VICENTE DE LA CABEZA;492080;CAMPOGRANDE DE ALISTE;49208000201;2021-10-21;Virgen del Rosario
Burgos;ARENILLAS DE RIOPISUERGA;90243;;;2020-05-15;
Zamora;SAN VICENTE DE LA CABEZA;492080;PALAZUELO DE LAS CUEVAS;49208000301;2021-06-11;San Antonio
Burgos;BUNIEL;90584;;;2020-10-02;Ntra. Sra. del Rosario
Zamora;SAN VITERO;492090;POYO (EL);49209000101;2021-08-13;La Asunción de Nuestra Señora
Burgos;BURGOS;90597;;;2020-06-29;San Pedro y San Pablo
Zamora;SAN VITERO;492090;SAN CRISTÓBAL DE ALISTE;49209000201;2021-07-26;Santiago Apóstol
Burgos;CARCEDO DE BURGOS;90721;;;2020-05-15;San Isidro
Zamora;SAN VITERO;492090;SAN CRISTÓBAL DE ALISTE;49209000201;2021-09-08;Nuestra Sra. del Rosario
Burgos;CARDEÑAJIMENO;90742;;;2020-09-08;Ntra. Sra. de la Natividad
Zamora;SAN VITERO;492090;SAN JUAN DEL REBOLLAR;49209000301;2021-06-24;San Juan
Burgos;CARDEÑUELA RIOPICO;90755;;;2020-10-07;
Zamora;SAN VITERO;492090;VILLARINO DE CEBAL;49209000501;2021-08-23;San Bartolomé
Burgos;CARDEÑUELA RIOPICO;90755;;;2020-12-10;
Zamora;SANTA CROYA DE TERA;492010;;;2021-06-05;La Sacramental
Burgos;CELADA DEL CAMINO;90951;;;2020-05-15;
Zamora;SANTA MARÍA DE VALVERDE;492040;;;2021-02-16;Martes de Carnaval
Burgos;COGOLLOS;91084;;;2020-06-29;San Pedro
Zamora;SANTIBÁÑEZ DE TERA;492050;;;2021-06-24;San Juan
Burgos;ESTÉPAR;91255;;;2020-06-29;San Pedro
Zamora;SANTIBÁÑEZ DE VIDRIALES;492060;;;2021-06-24;San Juan
Burgos;HORMAZAS (LAS);91669;;;2020-05-15;San Isidro
Zamora;SANTIBÁÑEZ DE VIDRIALES;492060;BERCIANOS DE VIDRIALES;49206000101;2021-04-24;San Marcos
Burgos;HURONES;91767;;;2020-07-25;
Zamora;SANTIBÁÑEZ DE VIDRIALES;492060;MORATONES;49206000201;2021-07-24;Santiago
Burgos;IBEAS DE JUARROS;91773;;;2020-05-15;San Isidro
Zamora;SANTIBÁÑEZ DE VIDRIALES;492060;POZUELO DE VIDRIALES;49206000301;2021-12-07;La Inmaculada Concepción
Burgos;IGLESIAS;91806;;;2020-05-15;
Zamora;SANTIBÁÑEZ DE VIDRIALES;492060;ROSINOS DE VIDRIALES;49206000401;2021-05-29;La Trinidad
Burgos;MANCILES;92024;;;2020-06-30;San Marcial
Zamora;SANTIBÁÑEZ DE VIDRIALES;492060;ROSINOS DE VIDRIALES;49206000401;2021-08-06;San Salvador
Burgos;MODÚBAR DE LA EMPAREDADA;92215;;;2020-06-19;Curpillos
Zamora;SANTIBÁÑEZ DE VIDRIALES;492060;TARDEMEZAR;49206000700;2021-11-11;San Martino
Burgos;PADILLA DE ABAJO;92426;;;2020-08-31;
Zamora;SANTIBÁÑEZ DE VIDRIALES;492060;VILLAOBISPO;49206000801;2021-09-29;San Miguel
Burgos;PALACIOS DE RIOPISUERGA;92479;;;2020-06-03;Festividad del Cristo
Zamora;SANTOVENIA;492070;;;2021-06-07;Corazón de Jesús
Burgos;PALAZUELOS DE LA SIERRA;92485;;;2020-07-25;Santiago Apóstol
Zamora;TAPIOLES;492160;;;2021-09-08;Virgen de los Rayos
Burgos;PALAZUELOS DE LA SIERRA;92485;;;2020-08-24;San Bartolomé
Zamora;TAPIOLES;492160;;;2021-09-09;Virgen de los Rayos
Burgos;PEDROSA DE RÍO ÚRBEL;92595;;;2020-05-15;San Isidro
Zamora;TORREGAMONES;492210;;;2021-05-26;San Ildefonso
Burgos;PINEDA DE LA SIERRA;92668;;;2020-09-08;Virgen de Villa
Zamora;TRABAZOS;492230;;;2021-05-07;San Miguel
Burgos;QUINTANAORTUÑO;92870;;;2020-06-02;San Juan de Ortega
Zamora;TRABAZOS;492230;LATEDO;49223000101;2021-01-20;Los Mártires
Burgos;SARRACÍN;93620;;;2020-05-15;
Zamora;TRABAZOS;492230;LATEDO;49223000101;2021-07-26;Santiago Apóstol
Burgos;SOTRAGERO;93728;;;2020-05-04;Día de la Cruz
Zamora;TRABAZOS;492230;SAN MARTÍN DEL PEDROSO;49223000301;2021-05-10;San Gregorio
Burgos;SOTRESGUDO;93734;GUADILLA DE VILLAMAR;9373000500;2020-05-15;San Isidro
Zamora;TREFACIO;492240;;;2021-08-17;La Patrona
Burgos;VALLE DE LAS NAVAS;99048;RIOSERAS;9904000400;2020-11-30;San Saturnino
Zamora;UÑA DE QUINTANA;492250;;;2021-08-06;Santos Justo y Pastor
Burgos;VALLE DE LAS NAVAS;99048;ROBREDO-TEMIÑO;9904000500;2020-08-17;Asunción de la Virgen
Zamora;VADILLO DE LA GUAREÑA;492260;;;2021-02-03;San Blas
Burgos;VALLE DE LAS NAVAS;99048;TEMIÑO;9904000600;2020-08-29;Último sábado agosto
Zamora;VADILLO DE LA GUAREÑA;492260;;;2021-04-27;Virgen de Montserrat
Burgos;VALLE DE LAS NAVAS;99048;CELADA DE LA TORRE;9904000100;2020-07-24;Santa Cristina
Zamora;VALDESCORRIEL;492290;;;2021-07-30;Santa Marta
Burgos;VALLE DE LAS NAVAS;99048;RIOCEREZO;9904000300;2020-08-22;4º sábado de agosto
Zamora;VEGA DE TERA;492310;;;2021-06-25;Fiesta Local
Burgos;VILLADIEGO;94271;;;2020-02-25;Martes de Carnaval
Zamora;VEGA DE TERA;492310;CALZADA DE TERA;49231000101;2021-01-22;Fiesta Local
Burgos;VILLAGONZALO PEDERNALES;94347;;;2020-09-14;
Zamora;VENIALBO;492340;;;2021-12-27;San Juan
Burgos;VILLANUEVA DE ARGAÑO;94496;;;2020-04-27;Patrocinio de San José
Zamora;VEZDEMARBÁN;492350;;;2021-02-15;Lunes de Carnaval
Burgos;VILLAQUIRÁN DE LOS INFANTES;94568;;;2020-09-07;
Zamora;VIDAYANES;492360;;;2021-09-08;Virgen de la Natividad
Burgos;VILLARIEZO;94580;;;2020-05-15;
Zamora;VILLABRÁZARO;492380;SAN ROMÁN DEL VALLE;49238000101;2021-05-10;Fiesta del Convento
Burgos;VILLASANDINO;94607;;;2020-07-16;Virgen del Carmen
Zamora;VILLABUENA DEL PUENTE;492390;;;2021-02-16;Martes de Carnaval
Burgos;VILLAYERNO MORQUILLAS;94712;;;2020-05-15;
Zamora;VILLAESCUSA;492410;;;2021-05-24;Virgen del Olmo
Burgos;VILLAYERNO MORQUILLAS;94712;;;2020-12-26;
Zamora;VILLAFÁFILA;492420;;;2021-08-17;San Roque
Burgos;CILLERUELO DE ARRIBA;91046;;;2020-06-16;San Quirico y Santa Julita
Zamora;VILLALBA DE LA LAMPREANA;492460;;;2021-04-12;Santa Filomena
Burgos;CILLERUELO DE ARRIBA;91046;;;2020-09-08;Virgen de la Torre
Zamora;VILLALPANDO;492500;;;2021-08-17;San Roque
Burgos;COVARRUBIAS;91139;;;2020-09-24;
Zamora;VILLALPANDO;492500;;;2021-08-18;San Roque
Burgos;CUEVAS DE SAN CLEMENTE;91195;;;2020-09-29;
Zamora;VILLAMAYOR DE CAMPOS;492520;;;2021-08-17;San Roque
Burgos;MADRIGAL DEL MONTE;91963;;;2020-09-08;
Zamora;VILLANUEVA DE CAMPEÁN;492580;;;2021-01-25;Ntra. Sra. de  la Paz
Burgos;MADRIGAL DEL MONTE;91963;;;2020-09-29;
Zamora;VILLANUEVA DEL CAMPO;492600;;;2021-06-24;Virgen de Valdehunco
Burgos;MADRIGALEJO DEL MONTE;91979;;;2020-07-03;
Zamora;VILLAR DEL BUEY;492640;FORMARIZ;49264000401;2021-12-31;Santa Colomba
Burgos;MAZUELA;92061;;;2020-05-15;San Isidro
Zamora;VILLAR DEL BUEY;492640;PINILLA DE FERMOSELLE;49264000601;2021-05-07;San Miguel
Burgos;MAZUELA;92061;;;2020-08-03;San Esteban
Zamora;VILLÁRDIGA;492660;;;2021-09-08;Virgen del Carmen
Burgos;MECERREYES;92083;;;2020-11-11;San Martín
Zamora;VILLARDONDIEGO;492670;;;2021-08-09;Virgen de Gracia
Burgos;PERAL DE ARLANZA;92621;;;2020-05-15;
Zamora;VILLASECO DEL PAN;492690;;;2021-09-10;Santa Eufemia
Burgos;PERAL DE ARLANZA;92621;;;2020-06-24;
Zamora;VILLAVEZA DEL AGUA;492710;;;2021-05-15;San Isidro
Burgos;PUENTEDURA;92772;;;2020-09-12;Ntra. Sra. del Camino
Zamora;VIÑAS;492730;VEGA DE NUEZ;49273000301;2021-11-11;San Martín
Burgos;QUINTANILLA DEL AGUA Y TORDUELES;99012;QUINTANILLA DEL AGUA;9901000100;2020-05-15;San Isidro
Zamora;ZAMORA;492750;;;2021-06-29;San Pedro
Burgos;QUINTANILLA DEL AGUA Y TORDUELES;99012;TORDUELES;9901000200;2020-08-17;San Roque
Segovia;PEROSILLO;401580;;;2021-01-23;San Ildefonso
Burgos;ROYUELA DE RÍO FRANCO;93253;;;2020-06-29;San Pedro
Segovia;PINAREJOS;401590;;;2021-09-10;Cristo del Humilladero
Burgos;SANTA MARÍA DEL CAMPO;93500;;;2020-05-15;San Isidro
Segovia;PINARNEGRILLO;401600;;;2021-12-07;San Nicolás de Bari
Burgos;TORDÓMAR;93847;;;2020-05-15;
Segovia;PRÁDENA;401620;;;2021-10-04;Virgen del Rosario
Burgos;VILLAFRUELA;94326;;;2020-08-10;San Lorenzo
Segovia;RAPARIEGOS;401640;;;2021-06-29;San Pedro
Burgos;CONDADO DE TREVIÑO;91097;;;2020-06-24;San Juan
Segovia;RIAZA;401700;;;2021-09-13;Lunes deToros
Burgos;PANCORBO;92518;;;2020-08-24;Acción de Gracias
Segovia;SAMBOAL;401760;NARROS DE CUÉLLAR;40176000101;2021-04-30;San Marcos
Burgos;PUEBLA DE ARGANZÓN (LA);92766;;;2020-10-05;Fiesta patronal
Segovia;SAN CRISTOBAL DE CUÉLLAR;401770;;;2021-09-08;Natividad de Ntra. Sra.
Burgos;ARAUZO DE MIEL;90200;;;2020-05-15;San Isidro
Segovia;SAN CRISTOBAL DE LA VEGA;401780;;;2021-07-26;Santiago Apóstol
Burgos;ARAUZO DE MIEL;90200;;;2020-12-10;Santa Eulalia
Segovia;SAN CRISTOBAL DE SEGOVIA;409060;;;2021-06-14;San Antonio
Burgos;ARAUZO DE SALCE;90217;;;2020-04-22;Virgen de las Angustias
Segovia;SAN MIGUEL DE BERNUY;401830;;;2021-09-08;Virgen del Rio
Burgos;ARAUZO DE TORRE;90222;;;2020-10-26;Virgen de los Remedios
Segovia;SANTA María LA REAL DE NIEVA;401850;;;2021-09-07;Los Cirios
Burgos;BARBADILLO DE HERREROS;90373;;;2020-02-03;San Blas
Segovia;SANTA María LA REAL DE NIEVA;401850;;;2021-09-08;Ntra. Sra. de la Soterraña
Burgos;BARBADILLO DE HERREROS;90373;;;2020-09-07;Función de mozos
Segovia;SANTA MARTA DEL CERRO;401860;;;2021-07-29;Santa Marta
Burgos;CABEZÓN DE LA SIERRA;90623;;;2020-01-22;
Segovia;SANTIUSTE DE SAN JUAN BAUTISTA;401890;;;2021-07-16;Virgen del Carmen
Burgos;CANICOSA DE LA SIERRA;90676;;;2020-01-17;
Segovia;SANTO DOMINGO DE PIRÓN;401900;;;2021-05-15;San Antonio
Burgos;CANICOSA DE LA SIERRA;90676;;;2020-08-17;
Segovia;SANTO TOMÉ DEL PUERTO;401910;;;2021-08-17;San Roque
Burgos;CARAZO;90709;;;2020-08-24;Santa Piedad
Segovia;SAUQUILLO DE CABEZAS;401920;;;2021-06-14;San Antonio
Burgos;CASCAJARES DE LA SIERRA;90780;;;2020-09-08;
Segovia;SEBÚLCOR;401930;;;2021-09-29;San Miguel
Burgos;CASTRILLO DE LA REINA;90840;;;2020-12-26;
Segovia;SEGOVIA;401940;;;2021-10-25;San Frutos
Burgos;GALLEGA (LA);91448;;;2020-08-21;
Segovia;SEPÚLVEDA;401950;;;2021-08-27;Viernes de toros
Burgos;HACINAS;91545;;;2020-06-29;San Pedro
Segovia;SOTILLO;401980;;;2021-05-13;Virgen de Fátima
Burgos;HACINAS;91545;;;2020-09-21;Santa Lucía
Segovia;SOTOSALBOS;401990;;;2021-05-14;Virgen de la Sierra
Burgos;HORTIGÜELA;91694;;;2020-08-17;San Roque
Segovia;TORRE VAL DE SAN PEDRO;402060;;;2021-08-17;San Roque
Burgos;HUERTA DE REY;91741;;;2020-10-02;Virgen del Rosario
Segovia;TORREADRADA;402020;;;2021-08-28;San Agustín
Burgos;MAMOLAR;92019;;;2020-08-12;
Segovia;TORRECABALLEROS;402030;;;2021-08-30;Ntra. Sra. la Virgen
Burgos;MAMOLAR;92019;;;2020-08-13;
Segovia;TORRECILLA DEL PINAR;402040;;;2021-09-24;Lunes de Fiesta
Burgos;MONTERRUBIO DE LA DEMANDA;92267;;;2020-08-17;
Segovia;TORRE VAL DE SAN PEDRO;402060;VALLE DE SAN PEDRO;40206000301;2021-07-17;Virgen del Carmen
Burgos;NEILA;92328;;;2020-09-29;San Miguel
Segovia;TORRE VAL DE SAN PEDRO;402060;VALLE DE SAN PEDRO;40206000301;2021-08-17;San Roque
Burgos;PINILLA DE LOS MOROS;92693;;;2020-11-18;
Segovia;TRESCASAS;402070;;;2021-09-10;Virgen del Rosario
Burgos;QUINTANAR DE LA SIERRA;92899;;;2020-07-10;
Segovia;TUREGANO;402080;;;2021-09-06;El Dulce Nombre de María
Burgos;REGUMIEL DE LA SIERRA;93095;;;2020-08-27;
Segovia;URUEÑAS;402100;;;2021-09-13;Dulce Nombre de María
Burgos;REGUMIEL DE LA SIERRA;93095;;;2020-08-28;
Segovia;VALDEVACAS Y GUIJAR;402130;;;2021-05-14;San Isidro
Burgos;REVILLA Y AHEDO (LA);93121;;;2020-09-09;Día de Gracias
Segovia;VALLE DE TABLADILLO;402180;;;2021-12-09;Inmaculada Concepción
Burgos;RIOCAVADO DE LA SIERRA;93180;;;2020-07-28;Santiago Apóstol
Segovia;VALLERUELA DE SEPÚLVEDA;402210;;;2021-09-08;Ntra. Sra. del Barrio
Burgos;SALAS DE LOS INFANTES;93305;;;2020-09-21;Acción de Gracias
Segovia;VALSECA;402140;;;2021-05-17;San Isidro
Burgos;SANTO DOMINGO DE SILOS;93581;;;2020-12-21;Santo Domingo
Segovia;VALSECA;402140;;;2021-08-06;Ntra. Sra. de la Cruz
Burgos;ALFOZ DE BRICIA;90119;;;2020-05-15;
Segovia;VALTIENDAS;402150;;;2021-08-14;La Asunción
Burgos;ALFOZ DE BRICIA;90119;;;2020-08-13;
Segovia;VALVERDE DEL MAJANO;402160;;;2021-10-25;San Frutos
Burgos;ARIJA;90256;;;2020-01-17;San Antonio
Segovia;VEGANZONES;402220;;;2021-12-07;San Ambrosio
Burgos;ESPINOSA DE LOS MONTEROS;91242;;;2020-09-08;Ntra. Sra. de la Natividad
Segovia;VILLACASTÍN;402250;;;2021-01-20;San Sebastián
Burgos;ESPINOSA DE LOS MONTEROS;91242;;;2020-11-23;Santa Cecilia
Segovia;VILLAVERDE DE ISCAR;402280;;;2021-07-20;Santa Librada
Burgos;FRÍAS;91340;;;2020-06-22;
Segovia;VILLAVERDE DE MONTEJO;402290;;;2021-08-17;San Juan Evangelista
Burgos;JUNTA DE TRASLALOMA;91890;;;2020-05-15;
Segovia;VILLEGUILLO;402300;;;2021-06-12;San Antonio
Burgos;MEDINA DE POMAR;92096;;;2020-05-15;San Isidro
Segovia;ZARZUELA DEL PINAR;402340;;;2021-09-14;Exaltación de la Sta. Cruz
Burgos;MERINDAD DE VALDIVIELSO;92175;;;2020-05-15;
Soria;ADRADAS;420030;SAUQUILLO DEL CAMPO;42003000301;2021-08-17;SAN POTASIO
